Height,BlockTrust,ChainTrust
80703,5b4d7a909,4c40027a6f687
80704,5b6bcaa71,4c405de63a0f8
80705,5b4eeaf55,4c40b9352504d
80706,5b441e0f9,4c41147943146
80707,5b3c2d2ee,4c416fb570434
80708,5b66b1078,4c41cb1c214ac
80709,5b802888b,4c42269c49d37
80710,1,4c42269c49d38
80711,1,4c42269c49d39
80712,5b973f91b,4c42823389654
80713,5b4a0b7cf,4c42dd7d94e23
80714,5b4e87391,4c4338cc1c1b4
80715,5b7760f08,4c4394437d0bc
80716,5b8c5d721,4c43efcfda7dd
80717,5b7eac5e3,4c444b4e86dc0
80718,5b6a9279b,4c44a6b91955b
80719,1,4c44a6b91955c
80720,5b9364905,4c45024c7de61
80721,5ba9e1348,4c455df65f1a9
80722,1,4c455df65f1aa
80723,5bb4d290b,4c45b9ab31ab5
80724,5bcd34b7c,4c46157866631
80725,5be6c8a33,4c46715f2f064
80726,5bff4b996,4c46cd5e7a9fa
80727,1,4c46cd5e7a9fb
80728,5c2c971b2,4c47298b11bad
80729,5c4acd759,4c4785d5df306
80730,5c716d3c6,4c47e2474c6cc
80731,5c7788523,4c483ebed4bef
80732,5c9e9f47d,4c489b5d7406c
80733,1,4c489b5d7406d
80734,5ccb46b3d,4c48f828babaa
80735,5cb322206,4c4954dbdcdb0
80736,5cde55af8,4c49b1ba328a8
80737,1,4c49b1ba328a9
80738,5ccef4a5c,4c4a0e8927305
80739,5d3468505,4c4a6bbd8f80a
80740,5cec6c9e1,4c4ac8a9fc1eb
80741,5cf05c74e,4c4b259a58939
80742,5d10660fb,4c4b82aabea34
80743,5d2c2468f,4c4bdfd6e30c3
80744,5d4a0cd40,4c4c3d20efe03
80745,5d74942a4,4c4c9a95840a7
80746,5d8336c72,4c4cf818bad19
80747,5d784f95e,4c4d55910a677
80748,5da103c33,4c4db3320e2aa
80749,5db6429fa,4c4e10e850ca4
80750,5db001743,4c4e6e98523e7
80751,5da37f7a1,4c4ecc3bd1b88
80752,5dc362014,4c4f29ff33b9c
80753,5de296711,4c4f87e1ca2ad
80754,5e0914f1c,4c4fe5eadf1c9
80755,5e2171b4a,4c50440c50d13
80756,5e3eeff1c,4c50a24b40c2f
80757,5e5a26976,4c5100a5675a5
80758,5e4676321,4c515eebdd8c6
80759,5e136431f,4c51bcff41be5
80760,5e112bfb7,4c521b106db9c
80761,5e19c61ef,4c52792a33d8b
80762,5e3eeb9b8,4c52d7691f743
80763,5e09b9059,4c533572d879c
80764,1,4c533572d879d
80765,5e12b7580,4c5393858fd1d
80766,1,4c5393858fd1e
80767,5dd9f7539,4c53f15f87257
80768,5d75962f4,4c544ed51d54b
80769,5d66be541,4c54ac3bdba8c
80770,5d7c91b9c,4c5509b86d628
80771,5daaacb98,4c5567631a1c0
80772,5dc7de875,4c55c52af8a35
80773,1,4c55c52af8a36
80774,5e24ddefe,4c56234fd6934
80775,5dc4d5598,4c568114abecc
80776,5dcc9bebf,4c56dee147d8b
80777,5ded062de,4c573cce4e069
80778,5e0bce556,4c579ada1c5bf
80779,5e1efe6f0,4c57f8f91acaf
80780,1,4c57f8f91acb0
80781,5eaaf2701,4c5857a40d3b1
80782,5e26382bd,4c58b5ca4566e
80783,1,4c58b5ca4566f
80784,1,4c58b5ca45670
80785,1,4c58b5ca45671
80786,5e3cf0370,4c591407359e1
80787,5dba3b0f6,4c5971c170ad7
80788,5dc93a63f,4c59cf8aab116
80789,5dec80a52,4c5a2d772bb68
80790,5e18d62a3,4c5a8b9001e0b
80791,1,4c5a8b9001e0c
80792,1,4c5a8b9001e0d
80793,5e2aff1f0,4c5ae9bb00ffd
80794,5de51e3fb,4c5b47a01f3f8
80795,5e05b9d70,4c5ba5a5d9168
80796,5d49e0359,4c5c02efb94c1
80797,5d45ef251,4c5c6035a8712
80798,5d58cecd8,4c5cbd8e773ea
80799,5d75fa69b,4c5d1b0471a85
80800,1,4c5d1b0471a86
80801,5d82013b4,4c5d788672e3a
80802,5de5d5358,4c5dd66c48192
80803,5da97a70b,4c5e3415c289d
80804,5d85e4294,4c5e919ba6b31
80805,1,4c5e919ba6b32
80806,5d68d2d58,4c5eef047988a
80807,5d761a66b,4c5f4c7a93ef5
80808,5d86cced7,4c5faa0160dcc
80809,5d74631f6,4c600775c3fc2
80810,5d9224844,4c606507e8806
80811,5d8ee73fe,4c60c296cfc04
80812,5db558ef0,4c61204c28af4
80813,5de45c89c,4c617e3085390
80814,5e0a77045,4c61dc3afc3d5
80815,5e39a4e9d,4c623a74a1272
80816,5e4f95ddf,4c6298c437051
80817,5e36e4884,4c62f6fb1b8d5
80818,5e3cdede9,4c635537fa6be
80819,5e5b31ef0,4c63b3932c5ae
80820,5d8b9b408,4c64111ec79b6
80821,5da112be8,4c646ebfda59e
80822,5dcdfa11c,4c64cc8dd46ba
80823,5dd6ca93f,4c652a649eff9
80824,5dfcb55fc,4c658861545f5
80825,5e0f52e95,4c65e670a748a
80826,5e23cb243,4c664494726cd
80827,1,4c664494726ce
80828,5d9e8c75a,4c66a232fee28
80829,5dafe7bd3,4c66ffe2e69fb
80830,5d821f1e0,4c675d6505bdb
80831,5d898fe06,4c67baee959e1
80832,5d900e2b6,4c68187ea3c97
80833,1,4c68187ea3c98
80834,1,4c68187ea3c99
80835,5d7b2f8c3,4c6875f9d355c
80836,5d03eedd3,4c68d2fdc232f
80837,5d2c98fad,4c69302a5b2dc
80838,5d1369f1f,4c698d3dc51fb
80839,5d3422535,4c69ea71e7730
80840,5d520dc09,4c6a47c3f5339
80841,5d44f6a5b,4c6aa508ebd94
80842,5d1f2afbc,4c6b022816d50
80843,5d05868f3,4c6b5f2d9d643
80844,5d208a716,4c6bbc4e27d59
80845,5ce3fa793,4c6c1932224ec
80846,1,4c6c1932224ed
80847,1,4c6c1932224ee
80848,5d021c169,4c6c76343e657
80849,5ceb8f466,4c6cd31fcdabd
80850,5cd957da1,4c6d2ff92585e
80851,1,4c6d2ff92585f
80852,5cd74ded0,4c6d8cd07372f
80853,5cc37609a,4c6de993e97c9
80854,5ccac45df,4c6e465eadda8
80855,5cedaaf51,4c6ea34c58cf9
80856,5d1a153de,4c6f00666e0d7
80857,5cfe67f8b,4c6f5d64d6062
80858,5d20bf608,4c6fba859566a
80859,5d0cff04e,4c701792946b8
80860,5d34e353c,4c7074c777bf4
80861,5d571237d,4c70d21e89f71
80862,5d5db6332,4c712f7c402a3
80863,5de676a75,4c718d62b6d18
80864,5d9c0cbab,4c71eafec38c3
80865,5d941032c,4c724892d3bef
80866,5e1bd9fb5,4c72a6aeadba4
80867,5db3a5c2a,4c730462537ce
80868,5dc64ae2e,4c7362289e5fc
80869,5de769e9b,4c73c01008497
80870,5e0bc3897,4c741e1bcbd2e
80871,5de97517b,4c747c0540ea9
80872,5def1a386,4c74d9f45b22f
80873,5e10ac86e,4c75380507a9d
80874,5e02c462d,4c759607cc0ca
80875,5e2f0e77f,4c75f436da849
80876,5e0f3d4fd,4c76524617d46
80877,1,4c76524617d47
80878,5deadcb22,4c76b030f4869
80879,5de75f261,4c770e1853aca
80880,5df084259,4c776c08d7d23
80881,5dd9f97a1,4c77c9e2d14c4
80882,5dd5881e3,4c7827b8596a7
80883,1,4c7827b8596a8
80884,5df5e0d6a,4c7885ae3a412
80885,5e033d389,4c78e3b17779b
80886,5df5f88c4,4c7941a77005f
80887,5e2370450,4c799fcae04af
80888,5dbdf7c2e,4c79fd88d80dd
80889,5dcdfe5da,4c7a5b56d66b7
80890,5dcf069d5,4c7ab925dd08c
80891,5df3e65bb,4c7b1719c3647
80892,5d778f9fd,4c7b749153044
80893,5da19ddcf,4c7bd232f0e13
80894,5dac3d4be,4c7c2fdf2e2d1
80895,5dbfbe9ed,4c7c8d9eeccbe
80896,5dea52e10,4c7ceb893face
80897,5e0a8a72f,4c7d4993ca1fd
80898,1,4c7d4993ca1fe
80899,5e2bfe985,4c7da7bfc8b83
80900,5e45ac674,4c7e0605751f7
80901,5e38affcc,4c7e643e251c3
80902,5e5c1eddb,4c7ec29a43f9e
80903,5e4a2eeb4,4c7f20e472e52
80904,5e3315801,4c7f7f1788653
80905,1,4c7f7f1788654
80906,1,4c7f7f1788655
80907,5e586d6b3,4c7fdd6ff5d08
80908,5e07e03e6,4c803b77d60ee
80909,5e0634dce,4c80997e0aebc
80910,5e350e4fd,4c80f7b3193b9
80911,5e48d5d23,4c8155fbef0dc
80912,5e4f387e4,4c81b44b278c0
80913,5e7d554db,4c8212c87cd9b
80914,5ea8a5ed0,4c82717122c6b
80915,5eca2a7ce,4c82d03b4d439
80916,5eedf9fec,4c832f2947425
80917,5f19a72f4,4c838e42ee719
80918,5f2df05ae,4c83ed70decc7
80919,1,4c83ed70decc8
80920,5f4373ed0,4c844cb452b98
80921,5f5ba6428,4c84ac0ff8fc0
80922,5f2f23cbe,4c850b3f1cc7e
80923,5f1719ade,4c856a563675c
80924,5fad09708,4c85ca033fe64
80925,5f5c130ac,4c86295f52f10
80926,5f6f7233e,4c8688cec524e
80927,1,4c8688cec524f
80928,5f5705003,4c86e825ca252
80929,5f7682850,4c87479c4caa2
80930,5f7dc94fb,4c87a71a15f9d
80931,5fa2c1e8c,4c8806bcd7e29
80932,5f907f594,4c88664d573bd
80933,5fbb6a22f,4c88c608c15ec
80934,5fa785579,4c8925b046b65
80935,5f945d75f,4c898544a42c4
80936,1,4c898544a42c5
80937,5ffc08a9f,4c89e540acd64
80938,5f5110ce7,4c8a4491bda4b
80939,5f1d82537,4c8aa3af3ff82
80940,5f2bc30e6,4c8b02db03068
80941,5f10ff1ef,4c8b61ec02257
80942,1,4c8b61ec02258
80943,5ee20dbf9,4c8bc0ce0fe51
80944,5ec15c426,4c8c1f8f6c277
80945,5eb025049,4c8c7e3f912c0
80946,5e92a37e6,4c8cdcd234aa6
80947,1,4c8cdcd234aa7
80948,1,4c8cdcd234aa8
80949,5eadded1a,4c8d3b80137c2
80950,5e21ae46d,4c8d99a1c1c2f
80951,5e334ba92,4c8df7d50d6c1
80952,5e0a2d9bc,4c8e55df3b07d
80953,5dfce9223,4c8eb3dc242a0
80954,5dd6bdadc,4c8f11b2e1d7c
80955,5e00f6ab0,4c8f6fb3d882c
80956,1,4c8f6fb3d882d
80957,5e19e0103,4c8fcdcdb8930
80958,5dc4b5268,4c902b926db98
80959,1,4c902b926db99
80960,5d902c172,4c90892299d0b
80961,5d818bd35,4c90e6a425a40
80962,5d81f249e,4c91442617ede
80963,5db0b3520,4c91a1d6cb3fe
80964,5d3c8dd97,4c91ff1359195
80965,5d60e34a7,4c925c743c63c
80966,5d6ad884a,4c92b9df14e86
80967,5d8f6778e,4c93176e7c614
80968,5d676f1c3,4c9374d5eb7d7
80969,5d7e36194,4c93d2542196b
80970,5d91aef3c,4c942fe5d08a7
80971,5d5f4ed8c,4c948d451f633
80972,1,4c948d451f634
80973,5d691b431,4c94eaae3aa65
80974,5d8334a4a,4c9548316f4af
80975,5d415aec8,4c95a572ca377
80976,5d6afede5,4c9602ddc915c
80977,5d6f440f0,4c96604d0d24c
80978,5d5b22852,4c96bda82fa9e
80979,1,4c96bda82fa9f
80980,5d87336f8,4c971b2f63197
80981,5da720ab8,4c9778d683c4f
80982,1,4c9778d683c50
80983,5d75cfc31,4c97d64c53881
80984,5ca0a8d08,4c9832ecfc589
80985,5ca407f39,4c988f91044c2
80986,5c90c7a47,4c98ec21cbf09
80987,5c9f966c0,4c9948c1625c9
80988,5cb2cc1c8,4c99a5742e791
80989,5ce00baed,4c9a02543a27e
80990,5cf880a9c,4c9a5f4cbad1a
80991,5cd591f04,4c9abc224cc1e
80992,5cdfb5579,4c9b190202197
80993,5cfa22851,4c9b75fc249e8
80994,5d04ea3c0,4c9bd3010eda8
80995,5d1bd5e8d,4c9c301ce4c35
80996,5cb549f0a,4c9c8cd22eb3f
80997,5ce10c9d5,4c9ce9b33b514
80998,5d0a5cc44,4c9d46bd98158
80999,5cd9ae259,4c9da397463b1
81000,5caa1d26b,4c9e00416361c
81001,5ccdbf8a2,4c9e5d0f22ebe
81002,5ccdfc848,4c9eb9dd1f706
81003,5cf523ce4,4c9f16d2433ea
81004,5d1e68374,4c9f73f0ab75e
81005,5d4a83d0b,4c9fd13b2f469
81006,1,4c9fd13b2f46a
81007,5d5c70992,4ca02e979fdfc
81008,5d49ab17a,4ca08be14af76
81009,5d537517e,4ca0e934c00f4
81010,5d73b4481,4ca146a874575
81011,5d8b0c1db,4ca1a43380750
81012,5da20499d,4ca201d5850ed
81013,5dadaba40,4ca25f8330b2d
81014,5dbad57c2,4ca2bd3e062ef
81015,5de5001d8,4ca31b23064c7
81016,1,4ca31b23064c8
81017,5df930082,4ca3791c3654a
81018,5dc6c0f7b,4ca3d6e2f74c5
81019,5e3fd5d11,4ca43522cd1d6
81020,5e0014264,4ca49322e143a
81021,5e1a4382c,4ca4f13d24c66
81022,5e08c5116,4ca54f45e9d7c
81023,5e634c405,4ca5ada936181
81024,5df186b12,4ca60b9abcc93
81025,1,4ca60b9abcc94
81026,5d8fa795e,4ca6692a645f2
81027,5d7c71b85,4ca6c6a6d6177
81028,5da6e6dad,4ca7244dbcf24
81029,5dac21729,4ca781f9de64d
81030,5d9ab897a,4ca7df9496fc7
81031,5dc39139b,4ca83d5828362
81032,5df04c21b,4ca89b487457d
81033,5deffc6b6,4ca8f93870c33
81034,5deb25e9e,4ca9572396ad1
81035,1,4ca9572396ad2
81036,1,4ca9572396ad3
81037,5e0a7d7e9,4ca9b52e142bc
81038,5dafee2af,4caa12de0256b
81039,1,4caa12de0256c
81040,5dda28c95,4caa70b82b201
81041,5dda7a812,4caace92a5a13
81042,5de1f2e5c,4cab2c749886f
81043,5e0a6e617,4cab8a7f06e86
81044,5df406af2,4cabe8730d978
81045,5e2234670,4cac469541fe8
81046,5e48f6604,4caca4de385ec
81047,5edeeb99f,4cad03bd23f8b
81048,1,4cad03bd23f8c
81049,5e972b337,4cad62544f2c3
81050,5ebb7650b,4cadc10fc57ce
81051,5eeb50099,4cae1ffb15867
81052,5efb8bb2d,4cae7ef6a1394
81053,5f2b4739b,4caede21e872f
81054,5f54b8fa4,4caf3d76a16d3
81055,1,4caf3d76a16d4
81056,5f84b5e28,4caf9cfb574fc
81057,1,4caf9cfb574fd
81058,5f26ce065,4caffc2225562
81059,5ee33d146,4cb05b05626a8
81060,5f0ed0f06,4cb0ba14335ae
81061,5f3d60f4c,4cb11951944fa
81062,5f63f14ec,4cb178b5859e6
81063,5f691b63a,4cb1d81ea1020
81064,5f63c9521,4cb237826a541
81065,1,4cb237826a542
81066,5f8e232d6,4cb297108d818
81067,5f9b3db07,4cb2f6abcb31f
81068,5f96652c0,4cb35642305df
81069,5fa669a8a,4cb3b5e89a069
81070,5fabeb64c,4cb41594856b5
81071,5f6b1f0a9,4cb474ffa475e
81072,5ee6b3108,4cb4d3e657866
81073,5ea5c92d3,4cb5328c20b39
81074,5ed16ad97,4cb5915d8b8d0
81075,1,4cb5915d8b8d1
81076,5ed28a664,4cb5f03015f35
81077,5ec3f4843,4cb64ef40a778
81078,5e6d262e5,4cb6ad6130a5d
81079,5e76bc740,4cb70bd7ed19d
81080,5e94560f5,4cb76a6c43292
81081,5e90fbe79,4cb7c8fd3f10b
81082,1,4cb7c8fd3f10c
81083,5e7876bbe,4cb82775b5cca
81084,5e5b56e2a,4cb885d10caf4
81085,5e497ac4d,4cb8e41a87741
81086,1,4cb8e41a87742
81087,5dfeea76f,4cb9421971eb1
81088,5e10e6da7,4cb9a02a58c58
81089,5e25ec6de,4cb9fe5045336
81090,5e287a092,4cba5c78bf3c8
81091,5e44f1cfd,4cbababdb10c5
81092,5e369ada3,4cbb18f44be68
81093,5e26729a2,4cbb771abe80a
81094,5e348e79e,4cbbd54f4cfa8
81095,5e564e306,4cbc33a59b2ae
81096,1,4cbc33a59b2af
81097,5e42c6715,4cbc91e8619c4
81098,5e457cab6,4cbcf02dde47a
81099,5e6f051f8,4cbd4e9ce3672
81100,5e92b2c76,4cbdad2f962e8
81101,5eeb7c07c,4cbe0c1b12364
81102,1,4cbe0c1b12365
81103,1,4cbe0c1b12366
81104,5e944d530,4cbe6aaf5f896
81105,5e3f7f120,4cbec8eede9b6
81106,5e4e7dc0f,4cbf273d5c5c5
81107,5e0c657dc,4cbf8549c1da1
81108,1,4cbf8549c1da2
81109,5e14aca3d,4cbfe35e6e7df
81110,5de56de39,4cc04143dc618
81111,5d861ff3e,4cc09ec9fc556
81112,5db33870d,4cc0fc7d34c63
81113,5e45d7cc6,4cc15ac30c929
81114,5dea95a22,4cc1b8ada234b
81115,5dcf228b6,4cc2167cc4c01
81116,5dfde1293,4cc2747aa5e94
81117,5e0415025,4cc2d27ebaeb9
81118,5de8ed71e,4cc33067a85d7
81119,5df52bca0,4cc38e5cd4277
81120,5e0fd25a4,4cc3ec6ca681b
81121,5e02c8b39,4cc44a6f6f354
81122,5e192625e,4cc4a888955b2
81123,5dd733ec0,4cc5065fc9472
81124,5dff5aa1e,4cc5645f23e90
81125,5e2740336,4cc5c286641c6
81126,5e3d53f3c,4cc620c3b8102
81127,1,4cc620c3b8103
81128,5e39ab6a8,4cc67efd637ab
81129,5e1499310,4cc6dd11fcabb
81130,5dbebd251,4cc73ad0b9d0c
81131,5dd39be50,4cc798a455b5c
81132,5df70e9c6,4cc7f69b64522
81133,5e14e6fc5,4cc854b04b4e7
81134,5e9f07b33,4cc8b34f5301a
81135,5e0ea8473,4cc9115dfb48d
81136,5e369459f,4cc96f948fa2c
81137,1,4cc96f948fa2d
81138,5e977578d,4cc9ce2c051ba
81139,5e58fcd8e,4cca2c8501f48
81140,5eab38744,4cca8b303a68c
81141,5e6a9fba2,4ccae99ada22e
81142,5e6201a8a,4ccb47fcdbcb8
81143,5e493550e,4ccba646111c6
81144,5e7727347,4ccc04bd3850d
81145,5e90e8414,4ccc634e20921
81146,5ead17abb,4cccc1fb383dc
81147,5ece737e8,4ccd20c9abbc4
81148,1,4ccd20c9abbc5
81149,5efbaef09,4ccd7fc55aace
81150,5f0fb42bc,4ccdded50ed8a
81151,5ed50077e,4cce3daa0f508
81152,5ef42a795,4cce9c9e39c9d
81153,5f0eefd2f,4ccefbad299cc
81154,5f3afdd00,4ccf5ae8276cc
81155,5f0e22aa6,4ccfb9f64a172
81156,5f1c60ff4,4cd01912ab166
81157,5f32490a0,4cd07844f4206
81158,5ed9e4342,4cd0d71ed8548
81159,5f0656f00,4cd136252f448
81160,5f2c55017,4cd195518445f
81161,5f4d62437,4cd1f49ee6896
81162,5f2cb64f2,4cd253cb9cd88
81163,5f5aee013,4cd2b3268ad9b
81164,1,4cd2b3268ad9c
81165,5f5e90457,4cd312851b1f3
81166,1,4cd312851b1f4
81167,5f1a72544,4cd3719f8d738
81168,5f07a60ad,4cd3d0a7337e5
81169,5ed253857,4cd42f798703c
81170,5e334ffe6,4cd48dacd7022
81171,5e0bb46be,4cd4ebb88b6e0
81172,1,4cd4ebb88b6e1
81173,5e23d5f5b,4cd549dc6163c
81174,5e1bf6174,4cd5a7f8577b0
81175,5e9d0841e,4cd606955fbce
81176,5e64e98aa,4cd664fa49478
81177,5e80e4936,4cd6c37b2ddae
81178,5e8ddabcc,4cd722090897a
81179,5e9f10718,4cd780a819092
81180,5ecaff46d,4cd7df73184ff
81181,5ec65a7a5,4cd83e3972ca4
81182,5edb60375,4cd89d14d3019
81183,1,4cd89d14d301a
81184,5eff87a6e,4cd8fc145aa88
81185,5f1124a18,4cd95b257f4a0
81186,5f3441871,4cd9ba59c0d11
81187,5f61ffba5,4cda19bbc08b6
81188,1,4cda19bbc08b7
81189,5f7d9f037,4cda79395f8ee
81190,5f6e5e7cc,4cdad8a7be0ba
81191,5f1ea8197,4cdb37c666251
81192,5f0ed3252,4cdb96d5394a3
81193,5f2fc0d8c,4cdbf604fa22f
81194,5f41ccc5f,4cdc5546c6e8e
81195,5f5497b24,4cdcb49b5e9b2
81196,5f7d22597,4cdd141880f49
81197,5fa2bfad1,4cdd73bb40a1a
81198,5f863bb7e,4cddd3417c598
81199,5f6ec051a,4cde32b03cab2
81200,1,4cde32b03cab3
81201,5f1eb78fe,4cde91cef43b1
81202,5f17ceb44,4cdef0e6c2ef5
81203,1,4cdef0e6c2ef6
81204,5f3ef63ca,4cdf5025b92c0
81205,5f262ee13,4cdfaf4be80d3
81206,5f41d1343,4ce00e8db9416
81207,1,4ce00e8db9417
81208,5f69c44ce,4ce06df77d8e5
81209,5f6933d61,4ce0cd60b1646
81210,5f7998750,4ce12cda49d96
81211,5f9674c97,4ce18c70bea2d
81212,5f96b33f5,4ce1ec0771e22
81213,5fc12403c,4ce24bc895e5e
81214,5fb23feb7,4ce2ab7ad5d15
81215,1,4ce2ab7ad5d16
81216,5f922b778,4ce30b0d0148e
81217,1,4ce30b0d0148f
81218,5f9813ba3,4ce36aa515032
81219,5f5ade773,4ce3c9fff37a5
81220,5f9719dd3,4ce429970d578
81221,5fbf6f896,4ce489567ce0e
81222,5f9499ae3,4ce4e8eb168f1
81223,5fa10e832,4ce5488c25123
81224,5fba7abcd,4ce5a8469fcf0
81225,5fdbcdead,4ce608226db9d
81226,6006aff73,4ce668291db10
81227,609ba33c5,4ce6c8c4c0ed5
81228,6057c4f57,4ce7291c85e2c
81229,60824be9b,4ce7899ed1cc7
81230,6098ee9ee,4ce7ea37c06b5
81231,603b188a8,4ce84a72d8f5d
81232,6061fada8,4ce8aad4d3d05
81233,1,4ce8aad4d3d06
81234,608e00160,4ce90b62d3e66
81235,605934169,4ce96bbc07fcf
81236,1,4ce96bbc07fd0
81237,5ff27a67d,4ce9cbae8264d
81238,6002a4929,4cea2bb126f76
81239,600def859,4cea8bbf167cf
81240,603b85101,4ceaebfa9b8d0
81241,601076121,4ceb4c0b119f1
81242,6037ef443,4cebac4300e34
81243,605bcc33d,4cec0c9ecd171
81244,1,4cec0c9ecd172
81245,6005cc99a,4cec6ca499b0c
81246,600689b1f,4cecccab2362b
81247,5fc32926e,4ced2c6e4c899
81248,5fe989030,4ced8c57d58c9
81249,5fc09046e,4cedec1865d37
81250,5fd5f82ee,4cee4bee5e025
81251,5ff2f186d,4ceeabe14f892
81252,6015d033b,4cef0bf71fbcd
81253,60a486158,4cef6c9ba5d25
81254,603d3df8b,4cefccd8e3cb0
81255,60555ca3c,4cf02d2e406ec
81256,5fdd8a232,4cf08d0bca91e
81257,600add7aa,4cf0ed16a80c8
81258,602fa357f,4cf14d464b647
81259,1,4cf14d464b648
81260,60432de1f,4cf1ad8979467
81261,601c1574c,4cf20da58ebb3
81262,603eede54,4cf26de47ca07
81263,606bdca8f,4cf2ce5059496
81264,61058ddb1,4cf32f55e7247
81265,60b007398,4cf39005ee5df
81266,61212500f,4cf3f127135ee
81267,60e02d016,4cf4520740604
81268,61054450e,4cf4b30c84b12
81269,612206bb1,4cf5142e8b6c3
81270,612ca150b,4cf5755b2cbce
81271,615c397b1,4cf5d6b76637f
81272,61697e3d4,4cf63820e4753
81273,618abd76b,4cf699aba1ebe
81274,61a629e0d,4cf6fb51cbccb
81275,61b4cb6f9,4cf75d06973c4
81276,621faffb2,4cf7bf2647376
81277,1,4cf7bf2647377
81278,61d1ecff5,4cf820f83436c
81279,61e7f4ae6,4cf882e028e52
81280,62105a6fe,4cf8e4f083550
81281,621594f3e,4cf947061848e
81282,61a0ffde2,4cf9a8a718270
81283,61beee8ba,4cfa0a6606b2a
81284,61ea13a95,4cfa6c501a5bf
81285,61f8ea696,4cface4904c55
81286,1,4cface4904c56
81287,61e54bbec,4cfb302e50842
81288,61d10810c,4cfb91ff5894e
81289,61ec87030,4cfbf3ebdf97e
81290,620bb6ad8,4cfc55f796456
81291,62077cee6,4cfcb7ff1333c
81292,62158229a,4cfd1a14955d6
81293,622136368,4cfd7c35cb93e
81294,620d272a2,4cfdde42f2be0
81295,6230879e1,4cfe40737a5c1
81296,62951633f,4cfea30890900
81297,6226ef2e7,4cff052f7fbe7
81298,1,4cff052f7fbe8
81299,6217975f7,4cff6747171df
81300,61e5818f4,4cffc92c98ad3
81301,620bfd160,4d002b3895c33
81302,1,4d002b3895c34
81303,6237af667,4d008d704529b
81304,61f1c713f,4d00ef620c3da
81305,6220d5d37,4d015182e2111
81306,62190a8ee,4d01b39bec9ff
81307,1,4d01b39beca00
81308,622d4d899,4d0215c93a299
81309,622b7ba31,4d0277f4b5cca
81310,624f7d37e,4d02da4433048
81311,1,4d02da4433049
81312,625093aa0,4d033c94c6ae9
81313,1,4d033c94c6aea
81314,61ef4312d,4d039e8409c17
81315,6200182a4,4d04008421ebb
81316,6217533fa,4d04629b752b5
81317,62347be9d,4d04c4cff1152
81318,625f00869,4d05272ef19bb
81319,6228387ac,4d0589572a167
81320,1,4d0589572a168
81321,625237bcf,4d05eba961d37
81322,6261dcfd5,4d064e0b3ed0c
81323,62755ae4e,4d06b08099b5a
81324,629cb9e16,4d07131d53970
81325,627c53e3d,4d077599a77ad
81326,1,4d077599a77ae
81327,6242fcd20,4d07d7dca44ce
81328,622bd50c0,4d083a087958e
81329,62234991b,4d089c2bc2ea9
81330,623e4ad70,4d08fe6a0dc19
81331,62093ab9e,4d096073487b7
81332,61d1e3a72,4d09c2452c229
81333,61c8f5695,4d0a240e218be
81334,61ed137af,4d0a85fb3506d
81335,621863c12,4d0ae81398c7f
81336,6247d9b26,4d0b4a5b727a5
81337,62537fcfb,4d0bacaef24a0
81338,624a5b2f4,4d0c0ef94d794
81339,627b56857,4d0c7174a3feb
81340,1,4d0c7174a3fec
81341,62a34d90b,4d0cd417f18f7
81342,6216f2eff,4d0d362ee47f6
81343,6217c8b48,4d0d9846ad33e
81344,1,4d0d9846ad33f
81345,61fb88b1d,4d0dfa4235e5c
81346,1,4d0dfa4235e5d
81347,626826a1b,4d0e5caa5c878
81348,61ea9dc30,4d0ebe94fa4a8
81349,61e22dfe7,4d0f20772848f
81350,61eaa2717,4d0f8261caba6
81351,620c8e99f,4d0fe46e59545
81352,623fd4615,4d1046ae2db5a
81353,1,4d1046ae2db5b
81354,622f8e1fa,4d10a8ddbbd55
81355,6213db6a7,4d110af1973fc
81356,620ecdaf9,4d116d0064ef5
81357,61dcd1340,4d11cedd36235
81358,61ee20ba7,4d1230cb56ddc
81359,6212b5dfd,4d1292de0cbd9
81360,61d34216d,4d12f4b14ed46
81361,61934efee,4d1356449dd34
81362,61b45de53,4d13b7f8fbb87
81363,61dc2d896,4d1419d52941d
81364,61f8c4ead,4d147bcdee2ca
81365,61db8e8de,4d14dda97cba8
81366,61dea0310,4d153f881ceb8
81367,1,4d153f881ceb9
81368,1,4d153f881ceba
81369,61a9c3e29,4d15a131e0ce3
81370,619d8e0e2,4d1602cf6edc5
81371,619dba41a,4d16646d291df
81372,61ae57672,4d16c61b80851
81373,61898d2f0,4d1727a50db41
81374,60ce654bb,4d17887372ffc
81375,60f8f730a,4d17e96c6a306
81376,610bc4923,4d184a782ec29
81377,613db0663,4d18abb5df28c
81378,61700bf48,4d190d25eb1d4
81379,614a48c2c,4d196e7033e00
81380,1,4d196e7033e01
81381,1,4d196e7033e02
81382,613234aae,4d19cfa2688b0
81383,1,4d19cfa2688b1
81384,6133c6027,4d1a30d62e8d8
81385,60e711bf2,4d1a91bd404ca
81386,60e3237ea,4d1af2a063cb4
81387,6112581a2,4d1b53b2bbe56
81388,610b0a556,4d1bb4bdc63ac
81389,6125feb36,4d1c15e3c4ee2
81390,1,4d1c15e3c4ee3
81391,6123b3321,4d1c770778204
81392,611f2eef0,4d1cd826a70f4
81393,6137db1ea,4d1d395e822de
81394,610cef7e7,4d1d9a6b71ac5
81395,1,4d1d9a6b71ac6
81396,1,4d1d9a6b71ac7
81397,612beb31f,4d1dfb975cde6
81398,60d1862e0,4d1e5c68e30c6
